[5.260] (S)さいこりてぃ: こん塩～
[7768.170] ebitiri135: ミュートしてもらって
[7769.169] (S)arpesalt: ミュートしてくれるかな？ｗ
[7769.228] (S)nakamumumu32: やはりここ
[7769.400] (S)jaaakyyy: 稽古場
[7769.448] zlqde: ミ、ュート
[7771.621] rocomoco18: ミュートタイム来るか
[7771.863] (S)sky_nanonano: 金返してやれ！
[7773.262] (S)mira_koko: ｗｗｗｗ
[7773.327] (S)きとみみん: ミュートはいります
[7773.444] (S)tamagodaimazin3: やっぱファン太の声が1番爽やかでいいや
[7773.554] (S)alohapon: ｗｗｗｗｗｗｗｗｗｗ
[7773.665] pteryuu: いつもの
[7773.808] (S)フリナ: なつかしい
[7774.159] (S)碇のあ: wwwwwwwwww
[7774.439] ~MISSING_COMMENTER_INFO~: ｗｗｗｗｗｗｗｗｗｗ
[7774.925] (S)きゅむぉ: ｗｗｗｗｗ
[7774.977] meshi_oji: 何故脱いだw
[7775.087] (S)ugg_1113: サッカー場でやらんのか
[7775.303] (S)もふーお: ｗｗｗｗｗｗｗｗｗ
[7775.316] rinori_ddd: ww
[7775.342] (S)いうた: Wwww
[7775.547] (S)rlrlpo: 聖地きちゃぁ！！！
[7775.762] Rin_haruchasuki: w
[7776.108] (S)みらそ: ｗｗｗｗｗ
[7776.331] yukitwitch14: wwwww
[7776.623] (S)Jewel_meat: wwwwwwww
[7776.768] rrluti: ｗｗｗｗ
[7776.972] (S)~MISSING_COMMENTER_INFO~: wwwwww
[7777.638] (S)蛙田いぶき: wwwwww
[7778.559] (S)roi_hi: wwwwww
[7779.031] (S)八咫烏: OD！？
[7779.263] (S)n230385: wwwwwwww
[7779.337] もちごめ1134: どすこい
[7779.376] yuchan_05: LUL
[7779.639] 東北のスロカス: ｗｗｗｗｗｗｗｗｗｗ
[7779.651] 白笛の伽藍堂: wwwwwwwwwwww
[7779.728] rikkuma0331: wwwwwwwww
[7779.853] ごーやちゃんぽ: ww
[7779.881] (S)apron_u: ｗｗｗｗ
[7780.145] tsurupikahagemaru_kun: 刃牙
[7780.219] kore552: ガイアｗｗｗｗ
[7780.371] hulkantos: wwwww
[7780.442] (S)さちゃすけ: ！？
[7780.505] (S)ぽこチャン: wwwwww
[7780.547] (S)kannzaki8: ｗｗｗｗｗｗｗｗ
[7780.669] (S)碇のあ: wwwwwwwwwwwwwwww
[7780.969] (S)アブソルート: ｗｗｗｗｗ
[7781.204] 暇人1231: wwwwww
[7781.258] (S)suzu25012: www
[7781.378] (S)ヘブ: ガイアｗｗｗ
[7781.428] fineday43ab: OD車スーパー頭突き
[7781.775] atui_samu: ガイアｗｗｗ
[7781.893] これを見る人生: www
[7781.975] (S)opome12: ｗｗｗｗｗｗｗ
[7781.983] アル_3: www
[7782.338] (S)地縛神ポンタリウス: ガイア！？
[7782.504] いずな2411: ガイア！？
[7782.557] (S)kiyoshi_1110: ガイアやん
[7782.638] miyayou864: がいあｗｗ
[7782.654] (S)白湯飲みたい: ガイアw
[7782.801] にわとり男爵: ガイアw
[7782.868] (S)sea99q: ｗｗｗｗｗｗｗｗｗ
[7783.019] kyomaru03: www
[7783.271] tocca00: ガイア草
[7783.334] おみつボーイ: ガイアｗｗｗ
[7783.334] (S)gtttjo1: ｗｗｗｗｗ
[7783.567] (S)sheseec: ガイア！？
[7783.760] (S)きゅむぉ: ガイアｗ
[7783.945] (S)もーーーたん: wwwwwwwwwwwwwww
[7784.013] azarasiiia: 刃牙
[7784.037] けんじーじ: wwwwww
[7784.239] (S)ノンオイルツナ缶: ガイア
[7784.425] (S)mkm_18: ガイアかよｗｗｗｗ
[7784.464] ちぇるちぇる: ガイア！？
[7784.713] (S)バロン67: ガイアｗ
[7784.807] ぎしたにえん: ガイアｗｗｗ
[7785.331] (S)ぴかり0425: ガイア！？
[7785.564] kabocha0141: www
[7785.604] サンドラさん: ガイアwwwwwwwww
[7785.607] (S)~MISSING_COMMENTER_INFO~: が、ガイア！
[7785.608] (S)アジ7864: wwwwwwwww
[7785.855] noln114: wwwww
[7786.013] sodium4850: ガ、ガイア！
[7786.713] (S)nana43: ｗｗｗｗ
[7786.752] (S)雁木茉莉: wwww
[7787.376] bigkafunaburger: 車使うのも技術のうち！
[7787.589] (S)めるすいか: ガイアｗ
[7787.627] (S)ninnjinnbee: パイプ椅子的なね
[7788.184] miyayou864: ヒュー
[7788.311] マーカス0908: ガイア
[7788.361] (S)カメモチ: www
[7789.134] 老人おじいちゃん: wwww
[7789.250] (S)ayukatono: www
[7789.292] (S)八咫烏: ガッガイアッッッッ
[7789.324] gi_n_koro: wwww
[7789.379] (S)c_world_: www
[7789.466] (S)NAMAPASUTA_BABY: ガイアww
[7789.500] あいまー: バキやめてw
[7789.553] (S)ぺろすけ3: wwwwww
[7789.566] (S)d3suko: ガイアｗ
[7789.970] tanio123456789: ガイアじゃねーかw
[7790.100] (S)Jewel_meat: ガイア！？
[7790.380] nao_violin: ガイアｗ
[7790.608] (S)マロすけ: ガイアｗｗｗｗ
[7791.078] (S)おきなわシャン: ガイアッ
[7791.304] (S)べねでぃくと: www
[7791.593] (S)ryutang: ガイアッッッ
[7791.919] 正岡: wwwwwww
[7793.027] バレット_エルトナム: 装甲車なのバレバレ
[7793.356] ele_kamikaze: どんな戦法だよ！
[7793.795] あひる: ｗｗｗｗｗｗ
[7794.124] gusion023: wwwwww
[7795.374] (S)rlrlpo: ガイアwwww
[7796.096] (S)むーちょ_豚箱: ｗｗｗｗｗｗｗｗ
[7796.531] ファボン4747: ガイヤｗｗｗ
[7796.900] あひる: もうわかる
[7798.441] norinorin777: きた！
[7798.743] poteto_sc30: 物は言いようだなwww
[7799.546] (S)ぺんた326: マスク視野狭そww
[7800.893] (S)ばむるく: あ～ｗ
[7802.243] (S)さちゃすけ: あー
[7802.375] zlqde: w
[7802.520] (S)飛びます飛びます: 原作再現www
[7803.399] (S)NAMAPASUTA_BABY: く、くる！
[7803.611] yakan0909: ネタの殴り合いやめてw
[7803.942] (S)revy_765: あ～ｗ
[7805.033] yukitwitch14: あー
[7807.966] (S)ツーブ口パーマ: くる！！
[7808.182] (S)ぽこチャン: wwwww
[7808.399] onionweapon: 爽やかやなｗｗｗ
[7808.679] (S)いうた: けりやw
[7808.829] ファボン4747: ｗｗｗｗｗ
[7808.978] (S)むーちょ_豚箱: これくる
[7809.657] matsuyoshihisa: あ
[7810.258] (S)NAMAPASUTA_BABY: www
[7810.440] これを見る人生: かわいいwww
[7810.695] guiltyair: OD
[7810.880] (S)元気なデブ: ｗｗｗｗ
[7811.112] yukitwitch14: wwwww
[7811.754] (S)碇のあ: wwwwwwwwwww
[7812.251] (S)おいどん111: あー
[7812.310] (S)kiyoshi_1110: 本気で殴らないと怒られるぞ
[7812.834] (S)tqtq1234: ｗｗｗｗｗ
[7812.959] (S)~MISSING_COMMENTER_INFO~: wwwwww
[7812.993] (S)YAMATO00_RoueN: くるwwww
[7813.056] oshinotan: きたーw
[7813.160] イクラちゃ: 何をしてるんですか……
[7813.241] miyayou864: ｗｗｗｗｗ
[7813.432] patto_1023: これくるぞw
[7813.517] as4kura3: 声だけは迫真ｗｗｗ
[7814.229] (S)アブソルート: ｗｗｗｗｗｗｗ
[7814.548] (S)meru_sen: ｗｗｗｗｗｗｗｗｗｗｗ
[7814.639] moguro_: 思いっきり殴れって言ったよな！！！！！
[7814.800] dars003: あ
[7815.016] (S)lycoris_crz: 蹴りw
[7815.105] (S)八咫烏: ｗｗｗｗｗｗｗｗ
[7815.481] (S)alohapon: ｗｗｗｗｗｗ
[7815.538] (S)きゅむぉ: おｗ
[7815.580] Myako96: ｗｗｗｗｗｗｗｗｗｗｗ
[7815.754] もちごめ1134: www
[7815.866] (S)aptenodytes_patagonicus: wwwwwwww
[7816.278] (S)オレティンコスモール: w w w w
[7816.356] rrluti: ｗｗｗｗ
[7816.415] (S)chigirip4n: くるぞ
[7816.416] (S)ayukatono: wwww
[7816.574] (S)yt9653: wwwwww
[7816.602] (S)もふーお: きたｗｗｗｗｗ
[7816.707] (S)landmark1000: 舐めんてんのな？
[7816.977] (S)n230385: wwwwwwwwwwwwwwww
[7817.138] 暇人1231: wwwwww
[7817.225] (S)revy_765: 蹴るなｗｗｗｗｗ
[7817.229] じろうらぁめん: wwwwww
[7817.242] rinori_ddd: wwww
[7817.428] (S)たち_: WWWWWWWWWW
[7817.744] (S)meru_sen: きたーーー
[7817.745] (S)kohaku0782: fantas22Muscle
[7817.860] (S)lalalalalalala0322: ｗｗｗｗｗｗｗｗｗ
[7817.862] miyayou864: ｗｗｗｗｗｗｗ
[7817.955] (S)たく也: くるぞ
[7817.988] (S)あきにい: あ
[7818.263] (S)nana43: オルカと同じところからか
[7818.270] Rin_haruchasuki: wwwwwww
[7818.406] (S)zinnrui: ｗｗ
[7818.639] (S)れおとっぽ: wwwwwwwww
[7818.644] (S)cloud____99: wwwwww
[7818.699] (S)rebecca_76star: くるよ
[7818.882] (S)iguanakaitai: ｗｗｗｗｗｗｗｗｗ
[7818.932] sebasutinn: あ
[7818.944] (S)shokkorihan: wwwwww
[7818.969] (S)ryoryoryo1113: www
[7819.087] atui_samu: お前さぁ出ましたｗｗ
[7819.100] xpmgjd: wwwwwwwwww
[7819.308] yukitwitch14: wwwwwwwwww
[7819.317] (S)ぽこチャン: wwwwww
[7819.411] ~MISSING_COMMENTER_INFO~: ｗｗｗｗｗｗｗｗｗｗｗ
[7819.476] 正岡: きたぁwwww
[7819.563] (S)八咫烏: 竹刀きたあああああああああああああああああ
[7819.626] norinorin777: 再現してるwwwww
[7819.684] (S)ayukatono: wwwwww
[7819.827] (S)d3suko: wwwww
[7820.020] (S)88ハチ公: くる
[7820.587] (S)ぽふぃん: ｗｗｗ
[7820.642] ﾏﾏ: く、くる
[7821.046] (S)さちゃすけ: ｗｗｗｗｗｗｗｗ
[7821.672] (S)roro66_3: wwwwwwww
[7821.839] (S)むーちょ_豚箱: きたｗｗｗｗｗｗ
[7821.985] (S)shingoshigaa: でたｗ
[7822.281] (S)れおとっぽ: ｗｗｗｗｗｗｗｗｗｗｗ
[7822.446] ozizi3: wwwwww
[7822.595] (S)bakubaku52: ｗｗｗｗｗｗｗ
[7822.669] (S)tqtq1234: ｗｗｗｗｗｗｗ
[7822.777] ファボン4747: やる気あんの！？
[7822.903] tanabo39: くるよ
[7823.183] angela_qqq: なめてんの！
[7823.229] (S)アジ7864: wwwwwwwww
[7823.305] dars003: きたあああああ
[7823.333] noln114: くる
[7823.362] meshi_oji: でたw
[7823.485] (S)碇のあ: wwwwwwwwwwwwwwww
[7823.589] lambranch18: wwwwwwwww
[7823.590] (S)nana43: ｗｗｗｗｗｗ
[7823.699] (S)ムンチャクッパ酢: www
[7823.702] (S)titan_6xx: きたww
[7823.725] (S)おがっち_: ｗｗｗｗ
[7823.813] (S)猫も杓子も: ｗｗｗｗｗｗｗ
[7824.115] (S)landmark1000: 舐めんてんのか！！
[7824.386] kawatoto3: wwwwwwwwwww
[7824.498] sorano00: ｗｗｗｗｗｗｗｗｗ
[7824.552] (S)sea99q: くるぞおおおおおおおおおおおおおお
[7824.602] くもちゃん1: wwwwwww
[7824.749] (S)55kumakuma55: wwwwwwwww
[7824.764] tanio123456789: www
[7824.848] Loar_Mirror: wwwwwww
[7824.965] (S)patrick1000koo: く、くる
[7825.033] (S)ばむるく: ｗｗｗｗｗｗｗｗｗｗｗ
[7825.104] かるま1248: でたｗｗｗ
[7825.108] (S)ryoryoryo1113: 再現ｗｗ
[7825.200] (S)kiyoshi_1110: wwwwww
[7825.309] _イチ_: きたぁぁぁああああ
[7825.411] (S)もふーお: ｗｗｗｗｗｗｗｗｗ
[7825.458] (S)ティターナ: くるぞおおお
[7825.677] henjin56: みたことあるなぁw
[7825.862] (S)もーーーたん: wwwwwwwwwwwwwww
[7826.125] ma_chandes: 見たいことある
[7826.498] (S)karabina029: ｗｗｗｗｗｗｗｗｗｗ
[7826.632] 老人おじいちゃん: wwww
[7826.865] yuni5877: wwwwwwww
[7826.868] (S)蛙田いぶき: wwwwwww
[7827.125] mokkennn: きたああああああ
[7827.145] hanzeu24: でたｗｗｗｗｗｗ
[7827.228] (S)miruteer: きたああああ
[7827.516] (S)のあゆずりは: ｗｗｗｗｗｗｗｗ
[7828.052] (S)sea99q: うおおおおおおおおおおおおおお
[7828.073] (S)エンペリ: wwwww
[7828.136] (S)lycoris_crz: 毎回蹴りw
[7828.167] (S)rebecca_76star: きたーーーーー
[7828.211] (S)きゅむぉ: ｗｗｗｗｗｗｗｗ
[7828.288] foo1625: wwwwww
[7828.422] (S)88ハチ公: きたw
[7828.526] neva_sy: 昭和だああああ！！
[7828.616] (S)おかしなおおかみ: ｗｗｗｗｗ
[7828.642] (S)tarako_0420: 草
[7828.809] (S)susi0isii: きたw
[7829.107] miyayou864: 道場だｗｗ
[7829.226] (S)kina_g1: wwwwww
[7829.438] kouchq_p: wwwwwww
[7829.478] ekureapan: wwwwwwwww
[7829.732] momiko12345: お前さぁ
[7829.960] (S)ゆーうと: wwwwww
[7830.018] (S)NAMAPASUTA_BABY: 完全版
[7830.174] (S)c_world_: www
[7830.208] kyomaru03: www www
[7830.332] patto_1023: www
[7830.361] (S)revy_765: ｗｗｗｗｗｗｗｗｗ
[7830.378] ruby_mybabe: お前さぁwwww
[7830.379] (S)なぎすけ3131: www
[7830.603] (S)こしつぶのハーフちゃん: www
[7830.650] (S)ぺんた326: wwwww
[7830.659] tee4230: その為のユニコーンバットww
[7830.692] びーびー3: 来た竹刀ｗ
[7830.726] (S)apron_u: ｗｗｗｗ
[7830.879] noriben0506: wwwww
[7831.012] (S)ky1124boc: ｗｗｗｗｗｗｗｗｗ
[7831.043] もちごめ1134: wwwwww
[7831.110] (S)ごはんよりパンがスキ: www
[7831.219] (S)インスタントきなこ: やばい合宿始まって草
[7831.481] くうきをよむ: wwwwwwwwww
[7831.573] (S)second_peanu2: wwwwww
[7831.695] (S)べねでぃくと: wwww
[7831.706] けんじーじ: wwwwwwwww
[7832.190] onionweapon: ｗｗｗｗｗｗ
[7832.540] (S)_やお_: 竹刀みたいな使い方w
[7832.560] 東北のスロカス: 気付いてんなこれｗ
[7832.651] (S)d3suko: ｗｗｗｗｗ
[7832.852] (S)ゆりぃー: wwwww
[7832.856] gusion023: www
[7833.029] (S)titan_6xx: 本物だ！！！
[7833.102] スピリタスン: やりたかったこともう消化できたｗ
[7833.946] ch4rgeeeee: へなちょこ
[7834.123] (S)ぺろすけ3: wwwwwwwww
[7834.379] (S)ふま6853: ｗｗｗｗｗｗｗ
[7834.718] れぶりみ: ｗｗｗｗｗ
[7834.946] aliccon: 竹刀のかわりｗｗｗｗ
[7834.985] as4kura3: 昭和の部活かな？ｗｗｗ
[7835.200] risamo_: wwwwwww
[7835.341] ele_kamikaze: 腹筋まだですか
[7835.552] aaatyms: 自分でやるきになるのも、技術のうちw
[7835.982] ozizi3: wwwwwwwwww
[7836.191] t0m0t0m06969: モノマネw
[7836.443] k3tkymj: w
[7836.588] (S)ヘブ: 竹刀かｗｗ
[7836.841] Youngyuki: wwwww
[7837.017] kskszzz: 誰も分からんやろからw
[7837.340] (S)sheseec: 喉やばいｗｗｗ
[7837.404] かるま1248: これ懐かしいｗｗｗ
[7837.421] (S)れおとっぽ: 元ネタしってたらこれマジで笑う
[7837.520] lagthemeek: なめてんのかって！
[7837.803] (S)alohapon: ｗｗｗｗｗｗｗｗｗｗ
[7837.848] darurururui: wwww
[7838.112] (S)pepe_7299: ｗｗｗｗｗｗｗ
[7838.271] (S)revy_765: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[7838.701] (S)~MISSING_COMMENTER_INFO~: ネタ分かってるからどっちも全力ｗｗｗ
[7838.710] (S)ルークス_リヴェド: 声枯れるてｗｗｗｗ
[7839.340] (S)sushi_gari_man: おもろすぎだろwwwwwwwww
[7839.591] (S)ruon8915: wwwwwwwwww
[7839.806] (S)べねでぃくと: wwwwwww
[7840.308] めび薄: www
[7840.835] (S)タリンロメランテ: 佐山さとる
[7841.042] autumn_ya: 蹴れ
[7841.291] foo1625: wwwwwww
[7841.544] (S)rlrlpo: wwwwwwwwww
[7841.592] sikoteko: それほんまに佐山やん
[7841.598] rocomoco18: 蹴りw
[7841.661] lambranch18: wwwwwwww
[7841.728] (S)ののもも: ののもも subscribed with Prime. They've subscribed for 6 months! 
[7841.769] amokado: 声でとるwww
[7841.840] (S)至高の四皇のしこー: WWWWWW
[7841.846] (S)アブソルート: ｗｗｗｗｗｗｗｗ
[7842.035] (S)kiyoshi_1110: 竹刀草生える
[7842.281] sa_sya1: 蹴るのなんなんw
[7842.435] (S)おいどん111: まちがえたｗ
[7842.530] (S)おきなわシャン: サヤマｗｗｗｗ
[7842.715] (S)ばむるく: ｗｗｗｗｗｗｗｗｗ
[7842.891] isikoro_s: 通じるヤツ1部しかいないてwww
[7842.939] (S)ぺんた326: 竹刀ww
[7843.674] (S)sheseec: 声やばいｗｗ
[7843.682] rouhey: ツルギリスナー困惑してるやろw
[7843.751] (S)erio0o: パシーんとね
[7843.831] ファボン4747: ｗｗｗｗｗｗｗ
[7843.936] zippar4545: 腹よじれるwww
[7844.039] (S)元気なデブ: ｗｗｗｗｗｗｗｗｗｗｗ
[7844.671] (S)kohaku0782: ｗｗｗｗｗｗｗｗｗｗ
[7845.136] (S)いうた: W
[7845.274] miyayou864: まだｗｗｗ
[7845.355] hulkantos: wwwww
[7845.356] (S)susi0isii: wwwwwwm
[7845.450] tatyoro: ｗｗｗｗｗｗ
[7845.624] (S)ぺろすけ3: 声かっすかすwwwwwwwww
[7845.843] (S)opome12: ｗｗｗｗｗｗｗｗｗ
[7845.873] れぶりみ: あれｗ
[7845.876] (S)to9ton: ｗｗｗｗ
[7845.891] (S)patrick1000koo: ｗｗｗｗ
[7845.925] (S)mis0kk4s: そっちｗ
[7845.993] (S)mira_koko: ｗｗｗｗｗｗｗ
[7846.442] (S)cloud____99: wwww
[7846.476] (S)shingoshigaa: ｗｗｗｗｗｗｗｗ
[7846.478] (S)ky1124boc: ｗｗｗｗｗｗｗｗｗｗｗｗ
[7846.531] hako7hako7: ？
[7846.629] (S)八咫烏: ｗｗｗｗｗｗｗｗｗｗ
[7846.717] (S)碇のあ: wwwwwwwww
[7846.857] ヒョウガ総長: wwww
[7847.180] (S)catina5456: ｗｗｗｗｗｗｗ
[7847.190] (S)parupuntte: ｗｗｗｗｗ
[7847.499] huranohajime: wwwwwwwwww
[7847.507] (S)kannzaki8: あ
[7847.688] 暇人1231: あw
[7847.699] unagi_po74: そっち
[7847.720] (S)ツカサ10: 道場きた！w
[7847.831] (S)nana43: ｗｗｗｗｗ
[7847.835] (S)YAMATO00_RoueN: wwwww
[7847.909] くもちゃん1: あ
[7847.936] (S)senbei_kun: wwwww
[7848.089] (S)ばむるく: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[7848.108] (S)bakubaku52: あれｗ
[7848.126] (S)ごぼちゃん: wwwwwww
[7848.280] (S)titan_6xx: ww
[7848.304] Rin_haruchasuki: wwwwwww
[7848.431] (S)八神みや: ｗｗｗｗ
[7848.508] (S)rlrlpo: 竹刀wwwwww
[7848.509] (S)suzu25012: wwww
[7848.553] (S)landmark1000: はずwww
[7848.572] (S)pasepon: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[7848.701] (S)kazunoko310: wwwww
[7848.755] hanzeu24: そっちｗｗｗｗｗｗ
[7848.767] chvcc577: あ
[7848.785] (S)ティターナ: ｗｗｗｗｗ
[7849.025] (S)acane_zutomayo: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[7849.039] miyayou864: そっちｗｗｗｗ「
[7849.039] (S)さちゃすけ: あｗ
[7849.124] (S)ねこたこす: そっちじゃないｗｗｗｗｗ
[7849.172] kabocha0141: wwww
[7849.181] (S)もーーーたん: wwwwwwwwwwwwwwwwwww
[7849.236] (S)c_world_: wwww
[7849.250] tshirt7145: ｗｗｗｗｗｗｗｗ
[7849.325] (S)revy_765: あ
[7849.608] (S)sheseec: あ
[7849.662] (S)バロン67: ｗｗｗｗｗｗｗｗｗｗ
[7849.769] mokkennn: だっさｗｗｗｗｗｗｗｗｗ
[7849.771] れぶりみ: 吸われたｗ
[7849.806] (S)ぷれりゅうど: wwwwwww
[7849.947] dars003: wwwwwww
[7850.308] lambranch18: wwwwwwwwwww
[7850.336] (S)parupuntte: 吸われたｗ
[7850.509] (S)エンペリ: wwwwww
[7850.533] (S)ninnjinnbee: wwwwwwwww
[7850.590] rocomoco18: そっちかよ
[7850.742] (S)o_tiii: wwwwww
[7850.830] (S)ライハ0514: wwwwww
[7850.887] ごーやちゃんぽ: ww
[7851.272] ysk314_: これ元ネタ竹刀の人？ww
[7851.272] 東北のスロカス: そっちｗｗｗｗ
[7851.470] wandora5: wwwww
[7851.500] これを見る人生: www
[7851.524] (S)yaminabe_yummy: wwwwww
[7851.552] (S)むーちょ_豚箱: ｗｗｗｗｗｗ
[7851.655] ~MISSING_COMMENTER_INFO~: 外さないでｗｗｗｗｗｗ
[7851.664] yukitwitch14: w
[7851.690] くうきをよむ: wwwwwwww
[7852.161] nahayu0987: wwwwwwwwww
[7852.205] moguro_: wwwwwwwwww
[7852.260] (S)Jewel_meat: やりたいだけで草
[7852.269] (S)ぶりゅりゅめる: ｗｗｗｗ
[7852.310] (S)ゆき142: そっちww
[7852.361] あいまー: 外すなw
[7852.594] (S)ayukatono: wwwwww
[7852.792] (S)地縛神ポンタリウス: ｗｗｗｗｗ
[7852.814] (S)ひるお: wwwwwwww
[7852.944] yuchan_05: 良いおもちゃ手に入ったなwww
[7852.992] tanio123456789: はず
[7853.022] (S)sakae_gumi: コントやんｗ
[7853.024] (S)hkfnt: fantas22Kusa
[7853.035] jakkaru_127: we
[7853.167] はまちそ: wwwwwwwwwww
