[12.561] momiji4431: おかえり
[5596.477] もきち555: 余裕ないしゅーとまたみてえなぁ
[5599.319] lm312v04wo: アールさんも完全におじさんの顔になってるw
[5602.635] にゃんぽこ__: アールさんも腰大丈夫？
[5607.055] spica1987: アールも目が垂れてきてるなｗ
[5607.186] 凹しろへび: 遅れるとこういう時に休めない
[5607.494] machakyuro: 信号
[5609.809] (S)dufushi: ｗｗｗ
[5609.908] porcupinepine: クォーラルパンチ
[5610.516] (S)_ぷっちょ_: ｗ
[5610.799] kinokoyaki: ｗｗｗｗ
[5611.123] chin_56_: ｗｗ
[5611.289] maruto2023: まさに
[5611.399] game8818: ハチ強襲
[5613.417] karimen4: 死臭を感じ取った
[5613.477] papipopon: wwww
[5614.173] makebuta: ｗｗｗ
[5614.316] (S)raurakd: 泣きっ面に蜂w
[5614.785] (S)hodanonn: 腐臭が
[5615.263] muji_na: wwwwww
[5615.312] 1108044k: 泣きっ面にｗ
[5615.451] しずさん: 文字通りｗｗｗ
[5615.827] shochann: ｗｗｗ
[5617.335] suginaka56: ええぇ
[5617.698] poposuke: 泣きっ面に蜂ｗｗ
[5618.040] amaterasdesign: 折笠さん見たい
[5619.901] 寝るポイント: 野田、結構”来て”るな。
[5619.921] komine58: こいつ弱ってるぜｗ
[5620.276] dekamega: このまま折笠さんが続行するとTwichに流せない映像になっちゃうから、ゴメン！
[5621.462] kaigaizei: 杖でたたけ！
[5622.154] ebiebi12: 死臭
[5622.358] Truth_function: ことわざ通り
[5622.579] トール_0213: ハチを受け入れるしかない
[5622.797] simamurer2: まぁじでｗ
[5624.497] lliliilli: ハゲタカ？
[5624.627] varoshi: 俺も思った、アールさんめっちゃおじに見えた
[5624.735] towai8: 死臭w
[5624.790] (S)daichan1200: 黒いのってハチ好きだから
[5624.837] (S)闘劇のアルベルト: 諺を体現w
[5625.221] sasanqua1985: 弱者はらそのまま野に果てるのみ
[5625.935] milanor02: そのうちハエも寄ってくる
[5626.816] 1108044k: 弱い奴から狙うのは鉄則
[5627.940] ~MISSING_COMMENTER_INFO~: ハンサムか蜂ｊか
[5628.250] papipopon: 死臭がし始めてる
[5629.156] ぶどうぱん: 蜂に食いモンだと思われ始めたか
[5631.538] balthazar000: セブンだぁ
[5631.929] sne_con: 遭難したらガチで最後そうなるんだろうなｗ
[5634.444] komine58: 次はハエ
[5634.507] ddb365: 避ける体力なんてない
[5639.171] muji_na: ジョジョの死ぬやつに出るオーラみたいなのが出てる
[5642.208] お灸: 蜜が出てきたか
[5642.831] あんころーる: 昨日の雰囲気みたら今日も大丈夫そうだったのにな
[5642.925] sakai_jin2020: そろそろカラスが寄ってくる
[5643.536] totokarutyo: スタン状態？
[5648.038] (S)昼さん: ハゲタカがね
[5648.841] umesecond: 胴着の人最弱だったか
[5649.470] chin_56_: キラービーよ
[5651.523] sasanqua1985: ハイエナがいるかも
[5653.120] ~MISSING_COMMENTER_INFO~: くねくねしながら避けるよ
[5654.306] 歯抜けじじぃ: ウォーキングデット折笠
[5656.890] (S)nakao1976: ガード不能
[5657.905] 感動詞: 折笠さんリーサルみえてる？
[5658.485] (S)hodanonn: 落ち武者感増した
[5659.886] komine58: 死因はハチ
[5659.993] kuniyoshi8: 隙ありだと思われたか
[5661.822] dekamega: 現代の鳥葬
[5662.150] porcupinepine: 蜂の小パンで10割
[5663.005] ebiebi12: ハンサムアル中みたいに見える
[5663.588] (S)junjamaica: リタイアしたらKSKすぐ家に送るだろうなぁ
[5664.338] machakyuro: 腐臭を嗅ぎつけた鳥が
[5664.486] にゃんぽこ__: 風やべえ
[5664.979] (S)yoshiaki1986: ハンサムなままなら勝利
[5665.215] (S)にゃんぽか: お花見超混んでてまだ渋滞に捕まってるくらいだけど、本当に寄るの？
[5665.903] (S)waradosa: 動物は勘が鋭いからねえ・・・・
[5667.927] 凹しろへび: 折笠さんに空に赤い星見えるか聞いて
[5667.993] koheisan_jpn: しゃがみガードも出来ない
[5669.283] game8818: なんかカラス増えてきたな･･･ってやつだ
[5671.033] 新福菜館マン: 低空中段しゃがめずに終わる
[5671.748] しずさん: 誰も助けない
[5673.792] uguisupan1192: スペランカー折笠
[5674.057] 楚々: 折笠さんバーンアウトしたか
[5674.347] 寝るポイント: まだ元気なのカフェ氏だけ？
[5675.732] 1678923482: 達人折笠、二本の杖で蜂を掴む巧みの技
[5678.489] komine58: これKSK渋滞にハマっちゃてるねー
[5678.591] totokarutyo: 七十の老人やないか
[5679.965] towai8: 映画なら死んでるw
[5680.972] (S)昼さん: 眼球ついばまれる未来が見える
[5681.500] ぶどうぱん: 脱落のライン蜂に逃げれるかにした方がよさそう
[5681.549] varoshi: 周りにカラス増えてきてない？
[5681.571] muji_na: 空対できない
[5683.183] kazukitaiga: カラスに襲われて死ぬか
[5683.348] (S)redpeppar510: これはだいぶハンサムにとって向かい風だなぁ
[5684.016] karimen4: チェックポイントまでたどり着けるかも怪しい歩様
[5685.478] une3333: 死んだら青森の桜の木の下に埋葬しましょう
[5685.833] ddb365: リーチが災い
[5686.266] (S)leonhard_mage: 杖で撃退は老人感ある
[5686.492] 荻原龍覇: こんにちは
[5688.747] mogai555: ８ｍのサルが逃げてきても避けれないよ
[5689.983] (S)hodanonn: 胴着着てればなぁ
[5692.285] (S)昼さん: ！？
[5692.362] sasanqua1985: まじの差し返しされるw
[5694.684] chin_56_: ぐきっ
[5695.284] tiramisuMocha: 今日は東北も強風なんだね
[5695.644] みえけん: やめとけw
[5697.707] porcupinepine: 転ぶぞｗ
[5698.861] ポンポン: すごいねぇ
[5699.607] Coedawg: 鬼
[5700.610] 将門ゴルゴロ: ｗｗｗ
[5702.929] fin_fannel: 余計な体力使うなw
[5702.954] マッシュポテとむ: 折笠さんの黒い染みの正体は花粉だった・・・？
[5703.122] 凹しろへび: ヤングパワー
[5703.492] ~MISSING_COMMENTER_INFO~: なにいまの
[5703.512] (S)闘劇のアルベルト: 空元気えいた
[5704.056] akasanz3x: 股関節はだめだろｗ
[5704.501] dekamega: 足が動かなくなったら想え ありったけの力で想え
[5704.710] une3333: 鬼w
[5705.001] 将門ゴルゴロ: あほやｗ
[5705.335] もきち555: コムギ折笠
[5705.821] ~MISSING_COMMENTER_INFO~: 二名脱落か
[5706.866] (S)昼さん: えいたも視野？
[5707.760] kosmos5567: あほや
[5707.778] ShIMUka: えいたそれおもろいからずっとやってて
[5710.683] 1678923482: 渋滞してる車から一斉に見られる
[5714.585] (S)tom236n236p: これは"若手"
[5716.021] (S)junjamaica: 紅いっとく？
[5717.317] porcupinepine: きたーーーー
[5718.783] (S)ancehutn: wwwwww
[5719.214] (S)昼さん: ！？
[5721.257] LanfanV5: ｗｗｗｗｗｗｗｗｗ
[5721.355] 水増し: www
[5721.792] プーゴリちゃん: ！？
[5722.103] NekoPunchKick: あぶないあぶないｗ
[5722.436] (S)hodanonn: やるぅ
[5722.554] chin_56_: hoooo
[5722.814] muji_na: すげえ
[5722.951] maruto2023: 元気やなｗ
[5723.576] Coedawg: umeYay
[5724.014] karimen4: おわったｗ
[5724.571] (S)闘劇のアルベルト: やったw
[5724.584] balthazar000: ユーモアあるじゃん
[5724.621] (S)owacooorn: 高ユーモア
[5724.643] (S)やすぽこ: こわいこわい
[5724.777] (S)yoyo_443: ｗｗｗｗｗｗ
[5724.925] akichaa2: ｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗｗ
[5725.046] バージル4260: できたぁ！
[5725.139] mogai555: ここ、渋滞できてます
[5725.177] 凹しろへび: 見られてるぞw
[5725.524] makebuta: LUL
[5725.590] umesecond: どうしたｗ
[5725.644] kuniyoshi8: 不審者だろｗｗｗｗ
[5725.716] fin_fannel: サンバw
[5725.788] 寝るポイント: 中ユーモア
[5726.070] wonderhit1: スピード感出てきたああああああああ
[5726.151] ポンポン: 珍しくおもしろい
[5726.505] 将門ゴルゴロ: あ
[5726.608] akasanz3x: 足やったｗ
[5726.932] (S)_ぷっちょ_: ｗ
[5727.145] (S)hiaaru: 痛そう
[5727.234] (S)inkgran: wwwww
[5727.358] Maxxyy_m: ｗｗｗ
[5727.483] n242f45aa: wwww
[5727.854] onihey: ひょうきんだねえ
[5727.861] くむ_: 車内の方みてますか～～～～
[5727.904] i_am_spartan300: ユーモアでてきた
[5728.176] yattunohoo: ｗｗｗｗｗ
[5728.357] まるぴ: これはｗ
[5728.454] 破天荒田中: ゲージ全開放
[5728.612] yoshikawa_yo: wwwwww
[5728.668] Pai02: はしゃぎすぎｗ
[5728.811] khumama: せめてカメラむいてｗ
[5728.926] んまま: あーあ おわったな
[5728.945] game8818: みんなみてます
[5729.148] 感動詞: ｗｗｗｗｗｗｗｗ
[5729.283] みえけん: 壊れてきたな
[5729.414] marimo83: まずいｗ
[5729.439] (S)昼さん: 全ユーモア使った
[5729.516] kiichang: エネルギー有り余ってんじゃねえか！
[5729.643] おーろらりあん: 恥ずかしい
[5730.046] qq_taro: 草
[5730.412] komine58: ユーモアｗｗｗ
[5731.042] poyoyon915: ナイスユーモア
[5731.055] (S)~MISSING_COMMENTER_INFO~: 恥ずかしいｗ
[5731.069] jojojoy001: やめとけってww
[5731.111] akiaki0612: カズダンス
[5731.132] kazukitaiga: 足首くねったぞｗ
[5731.215] muji_na: 歳
[5731.241] np2np: 車の人から変な目で見られてそうｗ
[5731.273] une3333: カズダンスみたいなw
[5731.330] ayato_cyg: ｗｗｗｗｗｗｗｗｗｗ
[5731.437] ddb365: めっちゃ見られるぞｗ
[5731.946] beehive3: LUL
[5731.952] suginaka56: いやいやいや
[5732.015] (S)kaituburi: ユーモアだなぁ
[5732.192] totokarutyo: やめろ足やっちまうぞ
[5732.269] (S)Hiclere: 高く付くぞぉｗ
[5732.296] もきち555: ユーモアあるよーｗ
[5732.447] forthemoment_elt: レベルあがってるねぇ
[5732.529] porcupinepine: これカズでしょ
[5732.561] ライム_: ユーモアでてるよ
[5732.797] (S)daichan1200: ボケた
[5733.034] hamkatsu3: 消耗していくう
[5733.073] momochan6: リズム感ｗｗｗ
[5733.183] machakyuro: 加齢なステップｗｗｗ
[5733.346] 1108044k: カズダンス？ｗ
[5733.444] (S)しゅごいよ: あーーおわったわ
[5733.747] ~MISSING_COMMENTER_INFO~: 車の人ごめーーーーんｗｗｗｗｗ
[5734.043] (S)相田俊介: やめてｗｗｗｗ
[5734.422] poposuke: 使うやつ使っちゃった
[5734.732] Pal32: 負傷
[5736.034] 記入漏れ: 舞ってる
[5736.178] にゃんぽこ__: 車がどう見てるか
[5736.707] (S)憂う者の弟子: ナイストライ
[5737.353] shinobuchan4649: 絶対向こうの車に変な人だと思われてるよ
[5737.531] takiokawa: ｗｗ
[5737.590] towai8: 一生分のユーモア使った
[5738.043] ~MISSING_COMMENTER_INFO~: ひょうきん
[5738.267] yuu7913: 最後ダメージ負ってんじゃねーかｗｗｗｗ
[5738.273] (S)yoshiaki1986: ユーモアの塊やん
[5738.286] 寝るポイント: 中ユーモアだった
[5738.415] samuraichampoo: 膝を破壊していくｗ
[5738.468] balthazar000: ユーモラスダンス
[5738.478] wonderhit1: ｗｗｗｗｗｗｗｗ
[5738.636] Fumimaru_Rx: 運転手見てます
[5738.684] (S)junjamaica: 逝ってもたｗ
[5738.954] (S)昼さん: ｗｗｗｗｗｗｗｗｗｗ
[5739.105] n242f45aa: Vトリ終了
[5739.220] (S)yudedako: ユーモアあったぁ
[5739.231] sakai_jin2020: 壊れ
[5739.406] dekamega: 殻をやぶってきた
[5739.563] Coedawg: 貴重な体力が
[5739.838] soda000: リタイアにちかづきました
[5740.048] kanabuso: 車の人何を思う
[5740.181] nengu4u: よかったぞw
[5741.276] samonyan: 無茶しやがってｗ
[5742.088] icyblue1985: ひょうきんｗ
[5742.329] 歯抜けじじぃ: 体力ゲージ無駄にするな
[5742.339] チョコミントちゃん: カズダンス
[5742.495] お灸: 陽キャだねえ
[5742.642] (S)Kojirou5260: これなんだろｗ
[5742.787] まるぴ: まだ舞える
[5743.341] (S)redpeppar510: めちゃくちゃ車から見られてたぞｗ
[5743.350] 感動詞: 良い感じに壊れてきてる
[5743.354] ~MISSING_COMMENTER_INFO~: ひょうきんＤ
[5743.373] takiokawa: 声出たわｗｗ
[5743.394] (S)闘劇のアルベルト: ユーモア出たねえ
[5743.798] spring__thief: 最後っぺ
[5744.493] suginaka56: 絶対足使った
[5744.861] onyancoscratch: キャッキャ
[5745.008] (S)マタビー: ボケれてる
[5745.211] tabibitox: ユーモアあったｗ
[5745.245] kaigaizei: ユーモアと引き換えに死んでない？
[5745.266] ronamu22: オモロいなぁw
[5745.990] forthemoment_elt: ひょうきんw
[5746.128] mitsuyasf6: 使う筋肉違うならハンサムも
[5746.272] (S)~MISSING_COMMENTER_INFO~: ラストユーモア
[5746.646] (S)gorogorogorn: ユーモアか死か
[5746.742] 閃光の: ユーモアやで
[5746.775] (S)tom236n236p: おもしろおじさん
[5747.240] (S)ancehutn: ｗｗｗｗｗ
[5747.494] une3333: ひょうきんだもんw
[5749.250] nameless510: Ｖトリ
[5749.563] みえけん: あー終わる直前に元気になるやつだこれ
[5749.828] porcupinepine: 出し切ったねえ
[5749.927] あすっち: はい、脱落
[5750.087] (S)raurakd: ひょうきんありがとー！
[5750.556] momochan6: 今のでだいぶ体力ゲージ減ったでしょｗ
[5751.588] huskingbe: ひょうきんｗｗ
[5752.230] ~MISSING_COMMENTER_INFO~: 勢い大事
[5752.586] (S)~MISSING_COMMENTER_INFO~: ゴンさん！？
[5754.761] (S)hiaaru: ありったけを
[5755.924] 水増し: トリガー3ゲージ
[5756.006] ぐぐっす: ありったけを
[5756.026] maruto2023: ひょうきん言われてえｗ
[5756.657] chin_56_: 次コサックね
[5756.996] CreepyPooh: This way...
[5757.805] (S)_ぷっちょ_: もうドキュメンタリーとは言わせない
[5757.934] 000105: ウメさん折笠さんにローラーブレードの選択肢与えて
[5758.511] varoshi: ユーチューバーがよー
[5758.813] ぶどうぱん: ご陽気
[5760.276] forthemoment_elt: 制約
[5760.766] fin_fannel: この旅でユーモアを掴んだか
[5761.614] 蜜蜂69: やばいファンになりそう
[5761.687] macoron_: ウメちゃんもやってw
[5761.803] kazukitaiga: 休憩したらくるやつ
[5761.905] (S)junjamaica: 前借つこた
[5762.724] zeiminarai: ボっ！！
[5763.057] (S)monmon_petitpetit: ユーモアゲージ吐いた
[5763.768] mogai555: 渋滞の車にみられてます
[5764.801] ごとき: 先程車からお見かけしました  頑張ってください！
[5766.236] (S)yoshiaki1986: 最高やん
[5767.535] samuraichampoo: やるんだな？今っここで！！
[5767.686] une3333: 遊んでる間に前との差がw
[5767.705] kaigaizei: 大人気ユーチューバー
[5767.803] tanutanu_3: キャリアハイ
[5769.702] onyancoscratch: ダイゴもやってよ
[5770.461] 楚々: 風前の灯
[5771.570] tiramisuMocha: samtweaksLul
[5774.992] (S)~MISSING_COMMENTER_INFO~: ヤン
[5775.069] piggy1022: 制約と誓約
[5775.260] onihey: いいね
[5776.128] (S)raurakd: wwwwww
[5776.986] tabibitox: 成功体験
[5777.253] wonderhit1: 丘スキーじゃんｗ
[5777.359] balthazar000: 荷物増えるじゃん？
[5777.503] 凹しろへび: 誰か折笠さん背負って歩くか
[5777.555] totokarutyo: 見かけられとる
[5779.711] porcupinepine: 坂どうすんだよｗｗ
[5779.725] neogreenlife: だんごさんゲージ使ったな
[5779.852] にゃんぽこ__: スキーじゃん
[5780.536] ~MISSING_COMMENTER_INFO~: エル電にいたねｗ
[5782.781] 1678923482: ドライバーからはまーた変なユーチューバーがよーって思われそう
[5783.861] fin_fannel: やば過ぎる装備w
[5784.097] towai8: 改造折笠
[5784.695] 楚々: 武器人間なんよ
[5787.556] ronamu22: ロック解除ね
[5787.958] kuniyoshi8: ローラーブレードなんて膝めっちゃ使うやんｗｗｗ
[5788.065] ~MISSING_COMMENTER_INFO~: 陸スキー折笠
[5788.902] ShIMUka: ローラーブレード意外に全身使うからしんどいぞ
[5789.551] 戸愚呂妹: メカ折笠！？
[5789.934] ライム_: 事故ったとき終わるw
[5789.950] koheisan_jpn: サイバーパンクで見た
[5790.182] onihey: キックボード買ってあげたら？
[5791.060] 新福菜館マン: ほぼガンタンク
[5791.329] (S)dj0d4y4k4: ファイナルファイトにいそう
[5793.718] (S)_ぷっちょ_: どのみち膝は死ぬ
[5793.744] (S)hodanonn: フードのセグウェイもらおう
[5794.354] une3333: 絶対自分じゃ止まれなくなるよw
[5796.100] totokarutyo: リヤカーに載せるしかない
