[7.348] (S)さいこりてぃ: こん塩～
[5892.648] ~MISSING_COMMENTER_INFO~: 久しぶり池島居たな
[5900.189] (S)~MISSING_COMMENTER_INFO~: いつまでやってるんだろ
[5901.586] (S)mokobra: ボスはふ、ろ
[5904.703] (S)ururisa: マジのライブなんだな
[5905.349] toraware3004: ワシはいきません
[5905.899] yukito127: ｗｗｗｗｗ
[5906.965] (S)蛙田いぶき: www
[5908.471] nana43: 成功したのかｗ
[5908.857] lou1s_14: www
[5909.800] (S)アジ7864: w
[5910.830] (S)スカイライン乗り: wwwwww
[5911.041] harumich1: お兄ちゃんw
[5911.249] rinori_ddd: www
[5911.960] 10花: ｗｗｗ
[5912.151] (S)tarako_0420: 草
[5912.165] (S)obisan4646: www
[5912.330] (S)白湯飲みたい: wwwww
[5912.455] (S)citrus1780: wwww
[5912.523] (S)でじたま: ｗｗｗ
[5913.634] (S)mis0kk4s: 心無い兄
[5914.532] shion0000000: ライブです、か
[5916.208] (S)sunasuke: wwwww
[5917.664] (S)ururisa: お兄ちゃんあついなー
[5919.178] gyaoss: 22時じゃなかったっけ
[5920.652] waro_oj: きをつけてねー
[5924.396] skint0928: ラ、イブ
[5927.881] もかもかぁ: お兄ちゃん
[5935.207] patto_1023: お兄ちゃん馴染んでるな
[5939.125] (S)ネオノアン: 終わったんかw
[5939.732] (S)rebecca_76star: コンビニチャンス
[5943.787] (S)mis0kk4s: 緑
[5944.301] yukito127: DMなのねｗ
[5946.910] (S)arunaima: デートかな？
[5948.037] からあげマシン: こげ茶
[5948.446] kimwipest: ネイビーグリーン
[5948.901] hikarinxxxx: なんやろなぁ
[5949.933] yukito127: あららｗ
[5949.969] dawn_force: 茶色
[5950.976] snack_jpn: シャンパンゴールド
[5950.997] nana43: ｗ
[5951.287] yakisoba8172: ネイビー？
[5951.414] (S)kororo191: 紫
[5952.079] うまさんぱかぱか: ふかみどり
[5952.250] (S)~MISSING_COMMENTER_INFO~: 紺とか？
[5952.615] (S)おかず1210: 狩野英孝コーデ
[5955.323] (S)sushi_gari_man: 紺色
[5955.328] (S)sunasuke: 茶スーツに合う色？
[5955.748] (S)k0rnefrake: 餡スーツ合いそう
[5957.247] kei_711: 紺とか良さそう
[5957.367] (S)yuuuuu066: ネイビーとかガンメタとか
[5957.724] exit_gf: ダイセク
[5959.389] (S)matoyo11: 女性のみですか？
[5959.839] cameleo0314: かわいいｗｗ
[5960.006] フランカー06: グレー
[5960.472] けろよん: 柄の入ったスーツってあるの？
[5960.510] (S)やぎ坊: 深緑
[5962.241] (S)uzend: 黄色
[5963.070] (S)landmark1000: 紫
[5963.181] (S)br0ken10ve: 赤スーツ
[5963.880] (S)しろうと: キャンディーアップルレッド
[5964.867] rouhey: 成功したからお兄ちゃとまだ居なくちゃいけないのか
[5966.078] (S)o_zappa_Y: グレー
[5967.960] (S)ユキ_ノフ: ゴールド？
[5968.175] (S)ruby_mybabe: 紺だなぁ
[5969.593] (S)~MISSING_COMMENTER_INFO~: 大セクカラー
[5970.158] (S)ルルルラララ: 緑
[5970.221] (S)るぅと3: ディープブルー？
[5971.500] magurodoooon: 深緑どうや！
[5972.001] ~MISSING_COMMENTER_INFO~: 白って200食あるねん
[5972.281] (S)禿輝夫_はげてるお: ショッキングピンク
[5973.376] (S)深夜月: ガンメタはいい
[5973.931] kmkmyo: 青いスーツに赤いネクタイは？
[5974.163] kaaaaaaaaame142: 女性のみ？
[5974.527] じぞうううううう: 青いスーツに赤をそえて・・・
[5974.976] (S)dateascka0930: ディープグリーン
[5975.537] k140316: 深緑とかシャンクズにも車にも合いそう
[5975.745] kaluvatyo: ガンメタとか
[5976.426] (S)でじたま: シートの色って変えられるんかね
[5976.433] mate_0523: グレー
[5976.664] (S)azukiakon: メタリック
[5977.300] (S)rudeboy00001: rudeboy00001 subscribed at Tier 1. They've subscribed for 9 months! 薄いグレー
[5977.876] ginjiro27: シャンパンゴールド
[5977.910] gircro: エメラルドグリーン
[5978.786] wanpqpa: クリーム
[5978.870] (S)landmark1000: ディープパープル
[5980.290] (S)rynnnki: キャンディ系のカラー合いそう
[5981.271] ぷにくま: ワイン
[5981.712] (S)ぎょーざぴざ: ストライプ入ってるネイビー
[5984.453] zio0216: 鯉
[5989.453] dada11922: 紺色
[5989.598] くらげ1911: メタリックのブラウンかワインレッド
[5990.137] からあげマシン: チョコレートメタリック
[5990.418] (S)tavath: スーツといえば大川さん
[5991.535] (S)たち_: ネイビーかなあ
[5992.269] shiitaaaa: 007とかっぽくシルバーとか
[5993.220] (S)arbkj: グレー合いそう
[5996.443] (S)kotaro_chan: シルバー合いそう
[5996.742] (S)るぅと3: 紫色にしたらチンピラに嫌われそう
[6007.531] haggy1002: チョコレートブラウンが似合いそう
[6007.746] (S)ruby_mybabe: 紺で内装が赤とか
[6012.742] ごーやちゃんぽ: ふ、ろ
[6013.619] rinori_ddd: お
[6014.901] yukito127: さて、と
[6023.742] kyouji_10: ソロ
[6025.037] 甘酒014: なんだかんだシャンプロスーツが一番似合いそう
[6026.292] (S)るぅと3: 風呂忘れてますよ
[6028.159] (S)べーまる: 大人気コンテンツのお時間です
[6029.001] snack_jpn: 大人気コンテンツ
[6030.360] (S)tarako_0420: またリグですか
[6030.470] (S)rebecca_76star: ギンガムチェック
[6030.977] (M)Nightbot: 他配信の情報をコメントに書く行為、私の配信の情報を他の配信でコメントする行為は禁止です。
[6033.847] patto_1023: ソロリグのお時間
[6035.612] (S)~MISSING_COMMENTER_INFO~: コンビニしてから風呂か
[6042.129] (S)tavath: 私は知ってる
[6042.311] kazuyanpop2: ノーリミももう半年くらいかー
[6043.269] mate_0523: 何色があるか見てみたよね
[6044.724] sheseec: リグはしごです、か
[6053.361] (M)Nightbot: 他配信の情報をコメントに書く行為、私の配信の情報を他の配信でコメントする行為は禁止です。
[6057.564] dodadora: ネルか？w
[6058.909] nana43: 良い色と柄がこの街にあるかどうか
[6060.300] yukito127: 行きつけのコンビニ
[6060.915] フランカー06: ぼぶに殺されないかなーw
[6062.075] (S)tavath: 弾がないことを
[6062.367] romio_jennaro: 伊勢丹柄でええやん
[6063.221] (S)k0rnefrake: い､せたん
[6072.916] sxltantoquicks11: join my stream
[6073.182] (S)るぅと3: 十分だよ
[6085.686] yukito127: ｗｗｗｗｗｗｗ
[6088.944] (S)revivebot245: wt
[6092.647] (S)YAMATO00_RoueN: リボルバーかい
[6100.952] ナニカル: BibleThump
[6105.490] もかもかぁ: BibleThump
[6108.190] (S)るぅと3: ふにゃふにゃ
[6110.848] (S)スカイライン乗り: BibleThump
[6115.033] yukito127: wwwwwww
[6115.134] patto_1023: 熟年夫婦
[6117.166] 漆ツーリング: ええんやで
[6117.239] kumagoro23: NotLikeThis
[6117.491] 鯖缶だよ: BibleThump
[6118.072] nana43: ｗｗｗ
[6118.836] (S)アジ7864: BibleThump
[6119.839] (S)子トラ: BibleThump
[6119.844] nono_grams: おばあちゃん走らせるのかわいそう
[6120.199] (S)xViel: ファガサにお似合いだ
[6121.307] teppon: 老人を走らせるとは
[6123.025] 朱音朱里: 老夫婦のコンビニ強盗
[6126.066] (S)jquai07: いいんだよ
[6127.550] (S)~MISSING_COMMENTER_INFO~: sirryPien
[6128.011] フランカー06: 50年後のみにゃ
[6146.617] (S)八咫烏: ｗ
[6148.585] yukito127: wwwwwww
[6149.644] (S)kenny5823: ごめんねぇ…
[6150.620] (S)tavath: はっやｗ
[6151.611] ナニカル: ｓ
[6152.234] (S)tofu_mint: 歪みかな
[6152.357] (S)しぶさわ: あ
[6153.422] sheseec: ｗｗｗｗ
[6153.637] rinori_ddd: www
[6156.303] (S)sushi_gari_man: ババアクソ早いwwww
[6156.883] 10花: ｗｗｗｗ
[6157.275] momoyagi0: wwwwwwww
[6157.350] (S)バロン67: ｗｗｗｗｗｗ
[6157.799] (S)八咫烏: あっ・・・
[6157.864] nana43: ヴァンさんより走るやん
[6158.254] ナニカル: ひっど
[6158.624] (S)元気なデブ: はやww
[6158.647] もかもかぁ: BibleThump
[6159.380] (S)alohapon: ｗｗｗ
[6159.665] (S)tackey8120: wwwwww
[6160.761] yukito127: BibleThump
[6161.362] (S)mis0kk4s: BibleThump
[6162.615] shion0000000: ご臨終
[6162.617] (S)azukinoomochi: BibleThump
[6162.906] 高架橋橋脚下: BibleThump
[6163.030] ugg_1113: 貴重な弾がｗｗｗ
[6163.371] 鯖缶だよ: BibleThump
[6163.704] (S)kohaku0782: fantas22Muscle
[6163.769] (S)アジ7864: BibleThump
[6163.948] (S)スカイライン乗り: wwwwww
[6165.625] (S)tofu_mint: ニワトリ
[6166.208] (S)地縛神ポンタリウス: BibleThump
[6167.004] (S)suzu25012: おばあちゃあああああん
[6167.319] rocomoco18: てめえ
[6169.462] XxKENssxX: BibleThump
[6170.570] (S)~MISSING_COMMENTER_INFO~: もう弾ないよ・・
[6170.591] (S)るぅと3: 貴重な弾w
[6174.219] (S)ティターナ: BibleThump
[6175.627] yukito127: あぶねぇｗ
[6175.790] (S)ruby_mybabe: BibleThump
[6176.254] (S)きゅむぉ: ｗｗｗｗｗｗ
[6177.520] nana43: ｗｗｗ
[6179.064] (S)arunaima: ｗｗｗｗｗｗｗｗ
[6179.226] (S)アジ7864: あぶね
[6181.239] (S)earl2socks: ｗ
[6181.415] isk107: 弾がw
[6181.793] (S)八咫烏: いたああああああい
[6182.748] nana43: 心強きボブ
[6184.306] (S)きゅむぉ: 当たりボブすき
[6185.421] (S)でじたま: 横移動はっや
[6185.884] (S)kou5656: 動き良すぎる
[6187.402] (S)やんぴー0331: もう弾ないwwww
[6192.621] (S)yoshimabo5: NotLikeThis
[6194.374] (S)子トラ: ｗｗｗｗｗｗ
[6197.460] (S)子トラ: ボブつよｗｗｗｗ
[6201.409] じゅんちぇ: ボブつええ
[6203.427] ジョンスミス01: 今のボブは心あったでしょ笑
[6209.331] (M)Nightbot: 【Youtube Channel】https://www.youtube.com/channel/UCWlx7GTk0zQCi_0tKJhV72w
[6215.484] yukito127: 立地最高やな
[6217.676] nana43: いつでも帰れるから・・・
[6227.200] (S)saku4869: 一度死んだボブはしぶといww
[6228.037] (S)~MISSING_COMMENTER_INFO~: カイキ兼みにゃ連れ込み拠点
[6228.918] ナニカル: ぴょん
[6230.463] (S)kou5656: 重いのかね？
[6231.173] (S)テネット23: カイキの加護
[6238.314] (S)Glimelt: この車めちゃくちゃ重そう
[6242.340] 朱音朱里: ｗｗｗ
[6248.276] yukito127: ハム太郎の歌でテンション上がったか
[6248.517] (S)市ノ宮権之助: この車インバウンドされたらくそめんどいなw
[6249.059] (S)へれそ: カイキに歌ってほしい
[6250.410] hidegaruru1019: 市長にいじってもらったドアをドーン!!
[6250.874] (S)no1red: 急にどうしたw
[6251.581] (S)goma230: へけっ
[6251.824] マキシマムなハラミ: ありません…
[6253.790] みんみん458: 弾ないか
[6257.356] i_an_ai: ハム太郎
[6258.310] mituki_0505: 走るよトロ太郎〜
[6260.766] (S)アブソルート: 大好きなのは領土
[6261.152] ashitakittohare: カイキは玉無し
[6262.723] (S)n230385: たまなし
[6264.049] svarog176: たまなしカイキ
[6265.883] (S)tofu_mint: カイキ玉なし
[6266.103] rinori_ddd: 弾なしカイキ
[6267.096] 池袋ジム: ならコスモか
[6273.247] flag_12: 玉無し拠点
[6275.786] yukito127: カイキは弾なしかぁ
[6279.896] (S)八咫烏: 弾ないねんけど！
[6319.828] (S)noe1le: noe1le subscribed at Tier 1. They've subscribed for 9 months, currently on a 9 month streak! 
[6326.867] 人鳥ペンギン: なんかもうコスモ懐かしい
[6337.781] yukito127: さっきの検証やね
[6337.957] 甘酒014: 検証か
[6346.080] むじゅん: 吹っ飛んだやつのか
[6347.707] ham_barger9: 刻まれプレイ
[6350.646] (S)bonehead51: まちょさすがやなぁ
[6361.502] (S)~MISSING_COMMENTER_INFO~: なぁ、チンピラ。そのブレードを俺に当ててもらうことはできるか？
[6380.431] yukito127: ｗｗｗｗｗｗ
[6385.241] (S)tofu_mint: 思った
[6385.471] ham_barger9: アントニーw
[6387.041] (S)sushi_gari_man: ww
[6394.150] ham_sama: ホントニー？
[6402.404] yukito127: wwwwwwwww
[6402.676] (S)ccc020202: あっつー
[6404.185] flag_12: あ
[6404.377] (S)ippaioppi: お
[6404.866] (S)kohaku0782: fantas22Dani
[6405.050] (S)八咫烏: ｗｗｗｗｗｗｗｗｗ
[6405.584] nana43: ｗ
[6405.707] (S)~MISSING_COMMENTER_INFO~: あ
[6406.010] (S)alohapon: おお
[6406.215] まるきゅー0: wwwwwww
[6406.316] みんみん458: おお！
[6406.520] (S)patrick1000koo: おおおお
[6406.875] (S)きゅむぉ: ｗｗｗｗ
[6407.066] bacchan1112: あ
[6407.073] オオゼキ: いいねぇ！
[6407.336] rosso_k: あ
[6407.523] (S)bakubaku52: ｗｗｗｗ
[6407.627] (S)スカイライン乗り: wwwwww
[6408.019] (S)suzu25012: お
[6408.460] (S)Pal32: きちゃぁｗ
[6408.578] (S)けんじーじ: wwwwww
[6408.638] soramame1210: wwwwwwwww
[6409.063] (S)meltart29: 心なきアップデートされた？
[6409.117] (S)YAMATO00_RoueN: お
[6409.159] momoyagi0: www
[6409.289] ham_barger9: www
[6409.302] (S)だっき_: ww
[6409.404] hidegaruru1019: あるあるw
[6409.960] (S)ネオノアン: おおおおお
[6410.033] (S)もふーお: ｗｗｗｗｗ
[6410.192] (S)アブソルート: おお
[6410.252] himajin_235: あｗ
[6410.379] snack_jpn: ｗｗｗｗｗ
[6410.549] (S)~MISSING_COMMENTER_INFO~: wwwwwww
[6410.589] (S)tgf1357: おおお
[6410.938] (S)azukinoomochi: いぬねこお
[6411.034] (S)PINODAY0: www
[6411.143] (S)syafuuu_: もんちゃんwww
[6411.151] parupuntte: ｗｗｗ
[6411.194] (S)雪玉オニギリ: いいねえｗ
[6411.273] 10花: ｗｗｗｗ
[6412.015] (S)ばむるく: どうしましょうｗｗｗ
[6412.233] (S)ぽっしぃ: ｗｗ
[6412.238] (S)NAMAPASUTA_BABY: fantas22Nice
[6412.375] sankakubuchishinjukyo: ナイス！
[6412.389] hal_ally: いいじゃーん！
[6412.515] (S)~MISSING_COMMENTER_INFO~: ユニオン
[6412.657] (S)takashi1111111: wwwwwww
[6412.849] (S)fastman1230: あ
[6413.146] sheseec: おおおお
[6413.353] (S)rinnteiyaa: fantas22Nice
[6413.604] rinori_ddd: wwww
[6413.679] (S)arunaima: ユニオン？
[6414.377] yayu_ya8: wwww
[6414.380] (S)そると111: ｗ
[6414.525] flag_12: ナイスゥ！
[6414.604] (S)カメモチ: www
[6414.634] (S)sushi_gari_man: いいね
[6414.742] izu316975: ナイスー
[6415.094] (S)けんじーじ: fantas22Nice
[6415.793] (S)fastman1230: ま、ずい
[6416.024] (S)lulufette: 稀に良くあるやーつｗ
[6416.315] (S)~MISSING_COMMENTER_INFO~: いいね
[6417.082] sheseec: 風呂キャンｗｗｗ
[6417.160] (S)24fuku: やるしかない
[6417.316] (S)darkun_1115: あるある
[6417.619] yakan0909: ポンw
[6418.078] (S)yuno1hk: fantas22Nice
[6418.635] zeto647: いいねー
[6418.651] 人鳥ペンギン: セイジが回収やればええんや！
[6418.790] みんみん458: イヌネコよんでこーい！
[6419.368] ヤーマン8: 出たあ！久しぶりや！
[6419.897] (S)landmark1000: おっけおっけーい
[6420.062] フランカー06: 素手ユニオンチャンス
[6420.150] (S)だっき_: 通例行事w
[6420.385] (S)meltart29: ないす！
[6420.607] (S)rebecca_76star: fantas22Nice
[6422.548] (S)www7mitty: イヌネコこーい！
[6422.945] tohu_fps: キャンセルはしません
[6423.710] (S)~MISSING_COMMENTER_INFO~: しゃーない
[6429.913] ebitiri135: 風呂キャン熱い
[6431.814] (S)~MISSING_COMMENTER_INFO~: crフェスだから人ないのか
[6432.726] rocomoco18: ユニオンだー
[6433.338] (S)ばむるく: でてこい！イネヌコ！
[6435.793] rosso_k: あるある
[6436.704] tatisjrfan23: 風呂キャン
[6437.431] (S)マルディー: ユニオンあつ
[6438.670] tkshan: 当たってないw
[6439.459] (M)Nightbot: 【Twitter】https://twitter.com/Fanta_JPN
[6439.885] (S)ぽっしぃ: イ
[6440.211] yukito127: wwwwwwwww
[6440.363] ニッポニウム: 今日はギャングもすくないだろーから
[6441.648] nana43: ｗｗｗｗｗ
[6441.675] (S)ippaioppi: ｗｗｗｗ
[6441.846] yakan0909: ノーリミらしくていい
[6441.946] flag_12: あ
[6442.872] soramame1210: wwwww
[6443.067] (S)みそしー: ｗｗｗｗｗ
[6443.147] (S)ccc020202: イ
[6443.603] (S)alohapon: ｗｗｗｗｗｗｗ
[6443.662] rosso_k: wwwww
[6443.684] XxKENssxX: イヌネコ再びwww
[6443.710] consomesome: wwwww
[6444.833] (S)碇のあ: wwwwwww
[6445.040] (S)hal1045: 1人www
[6445.123] parupuntte: ｗｗｗｗ
[6445.216] (S)スカイライン乗り: wwwwww
[6445.253] (S)obisan4646: あ
[6445.451] 10花: ｗｗｗｗｗｗ
[6445.966] (S)YAMATO00_RoueN: wwwww
[6446.441] snack_jpn: 1人w
[6446.945] (S)24fuku: 餡応援団呼ぶか
[6447.035] (S)~MISSING_COMMENTER_INFO~: コンセ
[6447.048] (S)NAMAPASUTA_BABY: ィ
[6447.186] (S)aqua0230: 焦りすぎて当たってないww
[6447.312] lou1s_14: 一人wwwww
[6447.394] ゆっくり竜王竜也: wwwww
[6447.400] hidegaruru1019: イヌネコw
[6447.525] yk_999: www
[6447.600] (S)citrus1780: wwww
[6447.856] (S)k0rnefrake: お兄ちゃん
[6447.990] (S)tarako_0420: 草
[6448.174] ugg_1113: ええてｗｗｗｗ
[6448.308] (S)tackey8120: い、ね
[6448.389] rinori_ddd: ww
[6448.502] ナニカル: あ
[6448.566] (S)bakubaku52: ですよね
[6448.640] オオゼキ: ｗｗｗｗｗｗｗｗｗ
[6449.129] momoyagi0: wwwwwwww
[6449.278] ken_teee: あ
[6449.352] ヤーマン8: wwwww
[6449.483] sankakubuchishinjukyo: イ、ネヌコ
[6449.738] (S)Pal32: ｗｗ
[6449.775] (S)~MISSING_COMMENTER_INFO~: 一人ｗｗｗ
[6449.785] yayu_ya8: １人w
[6450.320] (S)banana8929: なんでみんな人数いないのに時間確認するんだ？ｗ
[6452.136] (S)もふーお: ソロ活動
[6453.022] rincho4: ユニオン楽しみーーー！！！
[6453.976] らんと: ｗｗｗｗ
[6456.505] sheseec: １人いても変わらんｗｗ
[6456.759] earningqqq: wwwwwwwww
[6457.785] (S)paru6: 1人だけｗｗｗ
[6458.052] 2ckkey: １人で足りるのか？ｗ
[6458.053] Ghv3GjB3: 🌾ヌコ
[6461.502] rocomoco18: い、ぬねこ
[6462.482] ゴルーン: アンブレラから？
[6463.425] nana43: おもしろユニオンか！？
[6468.854] rinori_ddd: ほう
[6469.023] yu____k1: GBCも？
[6469.163] (S)kororo191: 北斗
[6470.559] yukitwitch14: wwww
[6470.754] yukito127: お
[6470.841] flag_12: ぐんぐんぐんぐん
[6471.444] ぷにくま: ありだな
[6472.887] (S)dr_cafe3: 殴りユニオン見てぇw
[6475.149] snack_jpn: あっついw
[6476.474] (S)ネオノアン: あ
[6477.114] ぞのち: まずい
[6477.774] (S)~MISSING_COMMENTER_INFO~: イネヌコなのかイヌネコなのか
[6478.886] (S)24fuku: きた
[6480.175] yukito127: めっちゃきたｗ
[6480.730] nana43: き過ぎだろｗｗｗｗ
[6480.861] harutya_ptpt: あw
[6480.917] soramame1210: wwwwwwww
[6481.354] tententen333: おおすぎwwww
[6481.654] (S)mis0kk4s: ｗｗｗｗｗｗｗ
[6481.790] DaitoNJP: ここだ
[6481.792] kurenaiman: めっちゃパト多いw
[6481.871] snack_jpn: ｗｗｗｗｗ
[6481.935] (S)生のイモ: お
[6481.959] (S)でじたま: ここかよｗｗｗ
[6482.339] acro_10: えぐw
[6482.499] (S)ippaioppi: 来すぎｗｗｗｗ
[6482.569] (S)Pal32: ここかｗ
[6482.691] ashitakittohare: ｗｗｗｗｗｗｗｗｗ
[6483.047] (S)rinnteiyaa: ここやｗｗｗｗｗｗ
[6483.515] びーびー3: ここにだなｗ
[6483.656] (S)arunaima: キモセンやん！
[6483.718] (S)たことまと: wwwwww
[6483.727] (S)syafuuu_: めっちゃきたwww
[6483.738] (S)yahoo1192: ここかよw
[6483.741] (S)alohapon: えぐいｗ
[6484.080] till1022: ｗｗｗｗｗｗ
[6484.081] (S)しぶさわ: wwwwwwwwwww
[6484.090] (S)アブソルート: ！？
